NAME,Id,FPL,layer,theta,x_pos,y_pos,z_pos,toff,tcal,qped,qcal,adc_geo,adc_ch,tdc_geo,tdc_ch
NaI28,28,8,3,105.15,-25.99,15.96,-8.26,1212.99,0.0977,-308.691,2.968,10,28,6,28
NaI29,29,8,3,105.24,-30.42,0.67,-8.29,1209.89,0.0977,-417.257,3.392,10,29,8,118
NaI30,30,8,3,105.25,-26.72,-14.53,-8.29,1213.02,0.0977,-468.067,3.127,10,30,6,30
NaI31,31,8,3,105.26,-15.99,-25.86,-8.3,1212.85,0.0977,-343.923,3.105,10,31,6,31
NaI32,32,8,4,95.73,-0.73,-33.72,-3.39,1207.17,0.0977,-287.945,3.722,11,0,6,32
NaI33,33,8,4,95.72,13.75,-30.72,-3.37,1204.37,0.0977,-226.197,3.337,11,1,6,33
NaI34,34,8,4,95.7,25.81,-21.63,-3.36,1205.53,0.0977,-186.033,3.396,11,2,6,34
NaI35,35,8,4,95.76,32.56,-8.33,-3.39,1207.4,0.0977,-206.031,3.261,11,3,6,35
NaI36,36,8,4,95.71,33,6.74,-3.36,1207.01,0.0977,-169.353,3.378,11,4,6,36
NaI37,37,8,4,95.75,26.83,20.26,-3.38,1206.52,0.0977,-412.005,3.66,11,5,6,37
NaI38,38,8,4,95.76,15.35,29.96,-3.39,1205.68,0.0977,-302.821,3.219,11,6,6,38
NaI39,39,8,4,95.74,0.8,33.68,-3.39,1205.77,0.0977,-294.481,3.409,11,7,6,39
NaI40,40,8,4,95.72,-13.79,30.68,-3.37,1208.12,0.0977,-218.778,3.459,11,8,6,40
NaI41,41,8,4,95.75,-25.75,21.69,-3.39,1209.51,0.0977,-215.463,2.753,11,9,6,41
NaI42,42,8,4,95.74,-32.69,8.26,-3.39,1213.96,0.0977,-309.72,2.957,11,10,6,42
NaI43,43,8,4,95.67,-33.02,-6.66,-3.34,1211.74,0.0977,-266.087,3.21,11,11,6,43
NaI44,44,8,4,95.79,-26.83,-20.1,-3.4,1209.53,0.0977,-345.496,3.25,11,12,6,44
NaI45,45,8,4,95.7,-15.36,-29.9,-3.35,1211.14,0.0977,-276.102,3.299,11,13,6,45
NaI46,46,8,5,87.36,7.77,-39.07,1.84,1206.02,0.0977,-250.904,3.122,11,14,6,46
NaI47,47,8,5,87.16,22.38,-30.21,1.87,1206.76,0.0977,-195.012,2.84,11,15,6,47
NaI48,48,8,5,87.13,31.03,-21.63,1.9,1205.98,0.0977,-385.619,3.243,11,16,6,48
NaI49,49,8,5,87.13,35.34,-12.93,1.89,1203.09,0.0977,-305.079,3.241,11,17,6,49
NaI50,50,8,5,87.21,36.96,-4.43,1.81,1210.3,0.0977,-407.379,3.497,11,18,6,50
NaI51,51,8,5,87.14,36.79,4.38,1.85,1209.69,0.0977,-261.265,3.084,11,19,6,51
NaI52,52,8,5,87.13,35.36,12.98,1.89,1205.42,0.0977,-469.983,3.673,11,20,6,52
NaI53,53,8,5,87.13,30.91,21.6,1.89,1204.52,0.0977,-286.713,3.047,11,21,6,53
NaI54,54,8,5,87.16,22.34,30.19,1.86,1206.09,0.0977,-464.137,3.54,11,22,6,54
NaI55,55,8,5,87.34,7.92,39.04,1.85,1208.32,0.0977,-266.897,2.942,11,23,6,55
NaI56,56,8,5,87.35,-7.9,39.01,1.84,1205.39,0.0977,-290.085,3.262,11,24,6,56
NaI57,57,8,5,87.18,-22.22,30.15,1.84,1205.58,0.0977,-306.79,3.31,11,25,6,57
NaI58,58,8,5,87.19,-30.95,21.56,1.85,1205.66,0.0977,-413.342,3.599,11,26,6,58
NaI59,59,8,5,87.21,-35.32,12.98,1.83,1205.09,0.0977,-260.002,2.878,11,27,6,59
NaI60,60,8,5,87.16,-36.89,4.35,1.85,1212.09,0.0977,-331.9,3.271,11,28,6,60
NaI61,61,8,5,87.17,-36.88,-4.36,1.83,1211.64,0.0977,-305.301,3.496,11,29,6,61
NaI62,62,8,5,87.15,-35.25,-12.95,1.87,1206.08,0.0977,-407.81,3.814,11,30,6,62
NaI63,63,8,5,87.23,-31.07,-21.54,1.83,1208.49,0.0977,-263.851,2.851,11,31,6,113
NaI64,64,8,5,87.16,-22.38,-30.24,1.86,1203.89,0.0977,-462.673,3.685,12,0,6,64
NaI65,65,8,5,87.34,-7.89,-39.08,1.85,1206.67,0.0977,-306.524,3.306,12,1,6,65
NaI66,66,8,6,78.89,7.97,-38.95,7.81,1206.56,0.0977,-265.761,3.028,12,2,6,66
NaI67,67,8,6,78.19,22.14,-30.13,7.82,1204.02,0.0977,-385.255,3.29,12,3,6,67
NaI68,68,8,6,78.25,30.84,-21.52,7.82,1205.8,0.0977,-365.313,3.187,12,4,6,68
NaI69,69,8,6,78.36,35.35,-12.96,7.76,1205.64,0.0977,-267.321,2.965,12,5,6,69
NaI70,70,8,6,78.3,37.26,-4.35,7.77,1206.06,0.0977,-407.316,3.545,12,6,6,70
NaI71,71,8,6,78.31,37.19,4.36,7.75,1202.91,0.0977,-250.678,3.237,12,7,6,71
NaI72,72,8,6,78.28,35.29,12.92,7.79,1120.11,0.0977,-337.911,3.208,12,8,6,72
NaI73,73,8,6,78.35,30.92,21.53,7.77,1208.17,0.0977,-251.046,3.297,12,9,6,73
NaI74,74,8,6,78.19,22.14,30.19,7.83,1207.91,0.0977,-363.472,3.375,12,10,6,74
NaI75,75,8,6,78.89,7.84,39.04,7.82,1205.69,0.0977,-214.647,3.183,12,11,6,75
NaI76,76,8,6,78.86,-7.84,39,7.83,1207.84,0.0977,-428.237,3.14,12,12,6,76
NaI77,77,8,6,78.19,-22.18,30.19,7.83,1207.14,0.0977,-369.055,3.3,12,13,6,77
NaI78,78,8,6,78.2,-30.76,21.57,7.85,1206.22,0.0977,-324.884,3.412,12,14,6,114
NaI79,79,8,6,78.29,-35.21,13.01,7.78,1207.13,0.0977,-197.737,2.462,12,15,6,79
NaI80,80,8,6,78.29,-37.24,4.35,7.77,1202.71,0.0977,-477.683,5.155,12,16,6,80
NaI81,81,8,6,78.24,-37.26,-4.37,7.81,1198.76,0.0977,-300.352,3.364,12,17,6,115
NaI82,82,8,6,78.27,-35.23,-12.97,7.8,1202.78,0.0977,-557.92,4.571,12,18,6,82
NaI83,83,8,6,78.3,-30.89,-21.51,7.8,1206.71,0.0977,-470.136,4.413,12,19,6,83
NaI84,84,8,6,78.21,-22.12,-30.17,7.81,1202.72,0.0977,-308.43,3.513,12,20,6,84
NaI85,85,8,6,78.86,-7.84,-38.98,7.83,1206.76,0.0977,-249.06,3.101,12,21,6,85
NaI86,86,8,7,70.93,7.74,-38.99,13.75,1204.69,0.0977,-302.058,3.12,12,22,6,86
NaI87,87,8,7,69.78,21.96,-30.15,13.74,1205.58,0.0977,-278.606,3.301,12,23,6,87
NaI88,88,8,7,69.84,30.64,-21.51,13.74,1206.81,0.0977,-431.153,3.217,12,24,6,88
NaI89,89,8,7,69.93,35.14,-12.99,13.69,1205.36,0.0977,-346.522,3.385,12,25,6,89
NaI90,90,8,7,69.84,37.11,-4.37,13.72,1206.27,0.0977,-455.166,3.305,12,26,6,90
NaI91,91,8,7,69.84,37.12,4.3,13.72,1206.36,0.0977,-326.524,3.389,12,27,6,91
NaI92,92,8,7,69.88,35.04,12.92,13.68,1205.5,0.0977,-286.418,3.042,12,28,6,92
NaI93,93,8,7,69.88,30.64,21.55,13.72,1209.21,0.0977,-221.7,3.066,12,29,6,93
NaI94,94,8,7,69.81,21.93,30.21,13.73,1207.18,0.0977,-297.442,3.151,12,30,6,94
NaI95,95,8,7,70.9,7.85,38.97,13.76,1209.35,0.0977,-417.131,3.352,12,31,6,95
NaI96,96,8,7,70.9,-7.8,38.97,13.76,1204.97,0.0977,-362.575,3.211,13,0,6,96
NaI97,97,8,7,69.79,-22,30.18,13.75,1204.28,0.0977,-329.553,3.203,13,1,6,97
NaI98,98,8,7,69.89,-30.68,21.55,13.73,1203.81,0.0977,-280.166,3.093,13,2,6,98
NaI99,99,8,7,69.85,-35.14,12.95,13.74,1203.84,0.0977,-319.019,3.289,13,3,6,99
NaI100,100,8,7,69.83,-37.16,4.34,13.74,1202.65,0.0977,-296.242,3.411,13,4,6,100
NaI101,101,8,7,69.88,-37.18,-4.33,13.71,1206.58,0.0977,-309.275,3.441,13,5,6,101
NaI102,102,8,7,69.92,-35.21,-12.96,13.72,1203.01,0.0977,-284.367,3.254,13,6,6,102
NaI103,103,8,7,69.91,-30.67,-21.57,13.71,1205.75,0.0977,-351.375,3.282,13,7,6,103
NaI104,104,8,7,69.78,-22.03,-30.12,13.74,1204.43,0.0977,-465.49,7.442,13,8,6,104
NaI105,105,8,7,70.89,-7.88,-38.98,13.78,1207.84,0.0977,-342.264,3.297,13,9,6,105
NaI106,106,8,8,59.89,3.42,-35.14,20.47,1202.88,0.0977,-320.131,3.161,13,10,6,106
NaI107,107,8,8,59.96,10.23,-33.98,20.52,1202.76,0.0977,-318.419,2.959,13,11,6,107
NaI108,108,8,8,59.86,17.05,-31.04,20.56,1203.99,0.0977,-306.859,3.239,13,12,6,108
NaI109,109,8,8,59.78,23.89,-25.98,20.56,1188.56,0.0977,-419.254,3.376,13,13,6,109
NaI110,110,8,8,59.83,30.97,-17.07,20.56,1189.93,0.0977,0,1,13,14,6,110
NaI111,111,8,8,59.76,33.78,-10.24,20.58,1182.96,0.0977,0,1,13,15,6,111
NaI112,112,8,8,59.68,34.96,-3.42,20.54,1191.09,0.0977,-937.159,8.991,13,16,8,0
NaI113,113,8,8,59.78,35.03,3.46,20.5,1187.69,0.0977,-426.43,3.5,13,17,8,1
NaI114,114,8,8,59.84,33.86,10.2,20.55,1196.39,0.0977,-374.435,3.268,13,18,8,2
NaI115,115,8,8,59.82,30.97,17.11,20.58,1192.61,0.0977,-521.457,3.459,13,19,8,3
NaI116,116,8,8,59.7,23.9,25.99,20.63,1187.34,0.0977,-403.522,3.477,13,20,8,4
NaI117,117,8,8,59.88,17.08,31.01,20.54,1193.52,0.0977,-328.905,2.868,13,21,8,5
NaI118,118,8,8,59.97,10.26,33.96,20.51,1199.98,0.0977,-342.058,3.607,13,22,8,6
NaI119,119,8,8,59.83,3.4,35.09,20.5,1204.28,0.0977,-433.191,3.614,13,23,8,7
NaI120,120,8,8,59.9,-3.46,35.16,20.48,1205.88,0.0977,-366.788,3.073,13,24,8,8
NaI121,121,8,8,59.97,-10.26,33.98,20.52,1198.56,0.0977,-349.008,3.345,13,25,8,9
NaI122,122,8,8,59.92,-17.02,31.06,20.52,1202.58,0.0977,-322.791,3.069,13,26,8,10
NaI123,123,8,8,59.71,-23.89,25.91,20.59,1188.96,0.0977,-439.853,3.591,13,27,8,11
NaI124,124,8,8,59.79,-30.98,17.06,20.59,1191.5,0.0977,-435.651,3.242,13,28,8,12
NaI125,125,8,8,59.75,-33.78,10.18,20.58,1193.49,0.0977,-334.746,3.227,13,29,8,13
NaI126,126,8,8,59.77,-35.02,3.44,20.51,1197.84,0.0977,-278.809,3.501,17,6,6,118
NaI127,127,8,8,59.79,-35.02,-3.46,20.48,1197.33,0.0977,-424.451,3.657,13,31,8,15
NaI128,128,8,8,59.8,-33.79,-10.25,20.55,1194.3,0.0977,0,1,14,0,8,16
NaI129,129,8,8,59.83,-31.02,-17.04,20.57,1192.59,0.0977,0,1,14,1,8,17
NaI130,130,8,8,59.73,-23.89,-25.94,20.58,1189.45,0.0977,-207.111,2.345,14,2,8,18
NaI131,131,8,8,59.84,-17.05,-30.99,20.55,1199.72,0.0977,-290.681,3.114,14,3,8,19
NaI132,132,8,8,59.88,-10.24,-33.91,20.55,1203.01,0.0977,-268.57,2.851,14,4,8,20
NaI133,133,8,8,59.82,-3.47,-35.06,20.49,1200.81,0.0977,-458.549,6.087,14,5,8,21
NaI134,134,8,9,47.84,3.41,-30.67,27.94,1198.88,0.0977,-318.679,3.146,14,6,8,22
NaI135,135,8,9,47.83,10.21,-29.13,27.96,1199.25,0.0977,-306.422,3.085,14,7,8,23
NaI136,136,8,9,47.66,17.02,-25.58,28,1194.62,0.0977,-251.707,2.539,14,8,8,24
NaI137,137,8,9,51.59,25.96,-23.92,27.99,1193.43,0.0977,-208.57,3.32,14,9,8,25
NaI138,138,8,9,47.76,25.67,-17.04,27.97,1200.72,0.0977,-289.033,3.026,14,10,8,26
NaI139,139,8,9,47.81,29.1,-10.21,27.96,1199.95,0.0977,-330.532,3.518,14,11,8,27
NaI140,140,8,9,47.86,30.7,-3.42,27.96,1193.99,0.0977,-265.365,2.897,14,12,8,28
NaI141,141,8,9,47.87,30.67,3.44,27.92,1193.49,0.0977,-325.711,2.966,14,13,8,29
NaI142,142,8,9,47.89,29.16,10.25,27.94,1203.25,0.0977,-405.456,3.469,14,14,8,30
NaI143,143,8,9,47.72,25.63,17.01,27.97,1195.54,0.0977,-341.768,3.776,14,15,8,31
NaI144,144,8,9,51.64,25.92,23.95,27.93,1195.09,0.0977,-365.817,3.992,14,16,8,32
NaI145,145,8,9,47.75,17.02,25.65,27.96,1194.54,0.0977,-234.771,2.884,14,17,8,33
NaI146,146,8,9,47.79,10.2,29.11,27.98,1199.42,0.0977,-253.117,3.113,14,18,8,34
NaI147,147,8,9,47.86,3.42,30.69,27.94,1198.11,0.0977,-311.937,3.029,14,19,8,35
NaI148,148,8,9,47.9,-3.39,30.71,27.92,1194.04,0.0977,-254.439,3.012,14,20,8,36
NaI149,149,8,9,47.91,-10.21,29.21,27.95,1200.48,0.0977,-283.4,2.848,14,21,8,37
NaI150,150,8,9,47.76,-17.02,25.66,27.96,1200.98,0.0977,-368.201,3.113,14,22,8,38
NaI151,151,8,9,51.61,-25.9,23.92,27.93,1193.71,0.0977,-249.069,3.039,14,23,8,39
NaI152,152,8,9,47.77,-25.65,17.05,27.96,1196.15,0.0977,-299.085,2.98,14,24,8,40
NaI153,153,8,9,47.85,-29.13,10.24,27.94,1197.69,0.0977,-290.379,2.695,14,25,8,41
NaI154,154,8,9,47.88,-30.68,3.43,27.92,1198.37,0.0977,-347.861,3.283,17,7,6,119
NaI155,155,8,9,47.95,-30.75,-3.47,27.92,1202.72,0.0977,-313.576,3.745,14,27,8,43
NaI156,156,8,9,47.87,-29.16,-10.23,27.96,1200.33,0.0977,-261.519,2.775,14,28,8,44
NaI157,157,8,9,47.82,-25.75,-17.03,27.97,1202.02,0.0977,-335.132,3.324,14,29,8,45
NaI158,158,8,9,51.63,-25.99,-23.91,27.97,1193.39,0.0977,-256.342,3.606,17,8,8,112
NaI159,159,8,9,47.82,-17.03,-25.72,27.95,1204.43,0.0977,-303.431,3.087,14,31,8,47
NaI160,160,8,9,47.85,-10.24,-29.14,27.96,1191.71,0.0977,-249.395,2.722,15,0,8,48
NaI161,161,8,9,47.86,-3.41,-30.66,27.91,1195.4,0.0977,-287.62,2.951,15,1,8,49
NaI162,162,8,10,39.57,18.93,-25.76,38.69,1112.94,0.0977,-405.844,3.129,15,2,8,50
NaI163,163,8,10,39.61,25.75,-18.94,38.63,1190.7,0.0977,0,1,15,3,8,51
NaI164,164,8,10,39.6,25.72,18.94,38.61,1194.43,0.0977,0,1,15,4,8,52
NaI165,165,8,10,39.62,18.93,25.76,38.61,1189.3,0.0977,-246.898,1.548,15,5,8,53
NaI166,166,8,10,39.59,-18.93,25.76,38.65,1112.27,0.0977,-423.064,3.246,15,6,8,54
NaI167,167,8,10,39.54,-25.76,18.94,38.73,1190.69,0.0977,0,1,15,7,8,55
NaI168,168,8,10,39.57,-25.74,-18.91,38.65,1195.9,0.0977,-477.208,3.607,15,8,8,56
NaI169,169,8,10,39.61,-18.9,-25.79,38.63,1190,0.0977,-319.632,3.423,15,9,8,57
NaI170,170,8,10,34.69,4.28,-26.97,39.45,1205.22,0.0977,-322.141,3.341,15,10,8,58
NaI171,171,8,10,36.76,12.07,-25.79,38.11,1193.45,0.0977,-332.534,3.117,15,11,8,59
NaI172,172,8,10,35.05,18.91,-18.91,38.12,1197.74,0.0977,0,1,15,12,8,60
NaI173,173,8,10,36.76,25.79,-12.04,38.1,1198.3,0.0977,0,1,15,13,8,61
NaI174,174,8,10,34.84,26.99,-4.35,39.27,1206.63,0.0977,-430.237,3.3,15,14,8,62
NaI175,175,8,10,34.8,26.98,4.33,39.32,1206,0.0977,-300.446,3.194,15,15,8,63
NaI176,176,8,10,36.72,25.8,12.04,38.17,1196.2,0.0977,0,1,15,16,8,64
NaI177,177,8,10,35,18.89,18.93,38.18,1179.91,0.0977,-348.774,3.324,15,17,8,65
NaI178,178,8,10,36.78,12.07,25.81,38.11,1188.57,0.0977,-280.14,3.224,15,18,8,66
NaI179,179,8,10,34.86,4.3,26.99,39.23,1208.84,0.0977,-371.22,3.147,15,19,8,67
NaI180,180,8,10,34.92,-4.35,27,39.18,1210.48,0.0977,-348.955,3.164,15,20,8,68
NaI181,181,8,10,36.76,-12.08,25.79,38.12,1200.82,0.0977,-566.227,5.294,15,21,8,69
NaI182,182,8,10,34.99,-18.9,18.87,38.15,1193.32,0.0977,-340.217,3.319,15,22,8,70
NaI183,183,8,10,36.73,-25.8,12.05,38.15,1194.13,0.0977,0,1,15,23,8,71
NaI184,184,8,10,34.91,-27,4.35,39.19,1209.11,0.0977,-339.116,3.358,15,24,8,72
NaI185,185,8,10,34.83,-26.98,-4.32,39.27,1211.14,0.0977,-372.603,3.082,15,25,8,73
NaI186,186,8,10,36.67,-25.8,-12.07,38.25,1199.24,0.0977,0,1,15,26,8,74
NaI187,187,8,10,35.04,-18.91,-18.89,38.11,1193.59,0.0977,-313.082,2.464,15,27,8,75
NaI188,188,8,10,36.67,-12.06,-25.78,38.21,1194.59,0.0977,-423.388,4.482,15,28,8,76
NaI189,189,8,10,34.79,-4.37,-26.98,39.33,1209.96,0.0977,-377.248,3.077,15,29,8,77
NaI190,190,8,10,29.59,4.3,-21.68,38.93,1192.25,0.0977,-291.919,3.522,17,9,8,113
NaI191,191,8,10,30.42,12.03,-18.78,37.99,1179.14,0.0977,0,1,17,10,8,114
NaI192,192,8,10,30.43,18.79,-12,37.96,1186.55,0.0977,0,1,16,0,8,80
NaI193,193,8,10,29.62,21.71,-4.26,38.92,1198.91,0.0977,-269.807,3.351,16,1,8,81
NaI194,194,8,10,29.59,21.7,4.29,38.95,1198.27,0.0977,-294.964,3.274,16,2,8,82
NaI195,195,8,10,30.44,18.81,12.01,37.98,1185.56,0.0977,0,1,16,3,8,83
NaI196,196,8,10,30.46,12,18.8,37.94,1184.67,0.0977,-337.931,3.277,16,4,8,84
NaI197,197,8,10,29.62,4.27,21.7,38.89,1199.94,0.0977,-211.512,2.727,16,5,8,85
NaI198,198,8,10,29.6,-4.23,21.71,38.94,1200.03,0.0977,-258.32,3.034,16,6,8,86
NaI199,199,8,10,30.49,-12.02,18.82,37.93,1181.69,0.0977,-363.869,3.335,16,7,8,117
NaI200,200,8,10,30.47,-18.82,12.03,37.97,1185.72,0.0977,0,1,16,8,8,88
NaI201,201,8,10,29.6,-21.71,4.26,38.94,1200.03,0.0977,-295.87,3.235,16,9,8,89
NaI202,202,8,10,29.61,-21.72,-4.3,38.96,1199.64,0.0977,-303.555,3.063,16,10,8,90
NaI203,203,8,10,30.47,-18.81,-12.02,37.94,1189.61,0.0977,0,1,16,11,8,91
NaI204,204,8,10,30.45,-12,-18.84,37.99,1192.72,0.0977,0,1,16,12,8,92
NaI205,205,8,10,29.6,-4.32,-21.69,38.93,1201.26,0.0977,-251.462,2.881,16,13,8,93
NaI206,206,8,10,23.6,4.22,-16.39,38.74,1198.31,0.0977,-387.953,3.13,16,14,8,94
NaI207,207,8,10,24.09,11.91,-11.93,37.7,1198.78,0.0977,0,1,16,15,8,95
NaI208,208,8,10,23.68,16.41,-4.25,38.65,1189.39,0.0977,-636.037,5.963,16,16,8,96
NaI209,209,8,10,23.72,16.4,4.23,38.54,1190.96,0.0977,-259.711,3.161,16,17,8,97
NaI210,210,8,10,24.09,11.93,11.92,37.72,1175.54,0.0977,0,1,16,18,8,98
NaI211,211,8,10,23.72,4.22,16.43,38.61,1187.97,0.0977,-361.744,3.424,17,12,8,116
NaI212,212,8,10,23.7,-4.27,16.41,38.64,1189.44,0.0977,-347.141,3.225,16,20,8,100
NaI213,213,8,10,24.08,-11.91,11.91,37.68,1178.73,0.0977,0,1,16,21,8,101
NaI214,214,8,10,23.74,-16.43,4.25,38.58,1193.68,0.0977,-295.579,3.249,16,22,8,102
NaI215,215,8,10,23.72,-16.41,-4.28,38.61,1194.73,0.0977,-339.179,3.227,16,23,8,103
NaI216,216,8,10,24.08,-11.94,-11.9,37.73,1178.04,0.0977,0,1,17,11,8,115
NaI217,217,8,10,23.72,-4.25,-16.41,38.59,1193.52,0.0977,-388.558,3.108,16,25,8,105
NaI218,218,8,10,16.91,4.2,-11.03,38.85,1193.59,0.0977,-324.477,3.174,16,26,8,106
NaI219,219,8,10,16.85,11.02,-4.24,38.99,1189.13,0.0977,-371.052,3.334,16,27,8,107
NaI220,220,8,10,16.87,11.02,4.24,38.92,1190.72,0.0977,-357.324,2.944,16,28,8,108
NaI221,221,8,10,16.89,4.24,11.04,38.93,1196.5,0.0977,-328.215,3.323,16,29,8,109
NaI222,222,8,10,16.89,-4.25,11.02,38.92,1195.33,0.0977,-426.073,3.324,16,30,8,110
NaI223,223,8,10,16.94,-11.05,4.25,38.85,1195.21,0.0977,-334.262,3.191,16,31,8,111
NaI224,224,8,10,16.89,-11.01,-4.25,38.88,1193.61,0.0977,-322.861,3.244,17,4,6,116
NaI225,225,8,10,16.89,-4.22,-11.04,38.93,1194.61,0.0977,-212.539,3.889,17,5,6,117
NaI226,226,8,10,0,0,0,0,0,0.0977,0,1,0,0,4,127
NaI227,227,8,10,0,0,0,0,0,0.0977,0,1,0,0,6,127
NaI228,228,8,10,0,0,0,0,0,0.0977,0,1,0,0,8,127
H1,300,8,8,60.87,28.64,-18.75,19.08,1189.93,0.0977,-359.806,3.122,17,16,4,0
H2,301,8,8,57.11,28.02,-18.75,21.8,1189.93,0.0977,-343.265,3.129,17,17,4,1
H3,302,8,8,59.82,28.68,-15.97,19.09,1189.93,0.0977,-351.059,3.084,17,18,4,2
H4,303,8,8,56.2,28.49,-15.93,21.85,1189.93,0.0977,-324.537,3.043,17,19,4,3
H5,304,8,8,59.88,31.58,-9.05,19.06,1189.93,0.0977,-387.812,3.404,17,20,4,4
H6,305,8,8,60.36,31.38,-11.78,19.07,1189.93,0.0977,-331.51,3.042,17,21,4,5
H7,306,8,8,56.64,30.97,-11.76,21.81,1189.93,0.0977,-404.743,3.882,17,22,4,6
H8,307,8,8,56.01,31.17,-9.02,21.87,1189.93,0.0977,-306.542,2.387,17,23,4,7
H9,308,8,8,57.25,-32.22,-11.92,22.1,1189.93,0.0977,-328.521,3.049,17,24,4,8
H10,309,8,8,56.76,-32.44,-8.81,22.03,1189.93,0.0977,-338.545,3.231,17,25,4,9
H11,310,8,8,60.78,-32.71,-8.9,18.96,1189.93,0.0977,-349.094,3.192,17,26,4,10
H12,311,8,8,61.41,-32.65,-11.93,18.95,1189.93,0.0977,-296.384,3.076,17,27,4,11
H13,312,8,8,60.17,-31.32,-17.08,20.46,1189.93,0.0977,-409.312,3.256,17,28,4,12
H14,313,8,8,61.33,-31.38,-20.2,20.4,1189.93,0.0977,0,1,17,29,4,13
H15,314,8,8,0,0,0,0,1189.93,0.0977,0,1,17,30,4,14
H16,315,8,8,0,0,0,0,1189.93,0.0977,0,1,17,31,4,15
